filename,xmin,ymin,xmax,ymax,color
02615.jpg,2113.2,1153.3,2127.6,1180.8,red
02615.jpg,1663.7,1158.7,1676.9,1205.0,red
02615.jpg,1663.7,1158.7,1676.9,1205.0,red
02615.jpg,1663.7,1158.7,1676.9,1205.0,red
02615.jpg,1663.7,1158.7,1676.9,1205.0,red
02615.jpg,1590.6,1073.4,1633.1,1095.3,red
02615.jpg,1527.2,1072.3,1573.7,1092.7,red
02616.jpg,482.2,1145.9,502.8,1175.1,red
02616.jpg,2113.2,1153.3,2127.6,1180.8,red
02616.jpg,1663.7,1158.7,1676.9,1205.0,red
02616.jpg,1663.7,1158.7,1676.9,1205.0,red
02616.jpg,1663.7,1158.7,1676.9,1205.0,red
02616.jpg,1663.7,1158.7,1676.9,1205.0,red
02616.jpg,1590.6,1073.4,1633.1,1095.3,red
02616.jpg,1527.2,1072.3,1573.7,1092.7,red
02617.jpg,477.8,1154.3,498.4,1183.5,green
02617.jpg,2132.3,1154.0,2146.7,1181.5,red
02617.jpg,1672.1,1166.3,1685.3,1212.6,red
02617.jpg,1672.1,1166.3,1685.3,1212.6,red
02617.jpg,1672.1,1166.3,1685.3,1212.6,red
02617.jpg,1672.1,1166.3,1685.3,1212.6,red
02617.jpg,1593.1,1079.9,1641.6,1101.5,green
02617.jpg,1534.4,1077.1,1580.9,1097.5,green
02618.jpg,2000.4,1098.8,2023.9,1142.9,red
02618.jpg,2000.4,1098.8,2023.9,1142.9,red
02618.jpg,1572.0,1113.2,1589.2,1142.8,red
02618.jpg,1572.0,1113.2,1589.2,1142.8,red
02618.jpg,1413.9,977.4,1473.5,1001.9,red
02618.jpg,1413.9,977.4,1473.5,1001.9,red
02619.jpg,1411.6,1101.7,1430.2,1137.4,red
02619.jpg,78.7,745.7,216.9,818.1,red
02619.jpg,248.9,783.0,370.0,848.3,red
02619.jpg,400.6,817.2,508.6,873.5,green
02620.jpg,1774.2,1022.3,1789.2,1051.6,red
02620.jpg,829.8,926.7,857.2,966.5,red
02621.jpg,1576.3,1058.5,1584.1,1069.5,red
02621.jpg,1334.9,988.6,1366.0,1001.6,red
02621.jpg,695.3,1014.7,707.0,1032.3,red
02622.jpg,1401.7,956.5,1449.5,977.6,red
02622.jpg,312.9,982.0,337.1,1004.4,red
02622.jpg,1481.1,1069.9,1496.6,1076.2,red
02622.jpg,1481.1,1069.9,1496.6,1076.2,red
02623.jpg,2382.2,1019.9,2420.0,1077.8,red
02623.jpg,2441.4,1014.8,2481.3,1076.8,green
02623.jpg,1478.4,840.5,1564.6,877.1,green
02623.jpg,1501.0,1073.0,1516.9,1079.3,green
02624.jpg,336.1,768.5,405.7,815.4,red
02624.jpg,1441.1,1078.5,1454.9,1111.3,green
02624.jpg,1158.7,965.0,1214.8,986.2,green
02624.jpg,1152.4,1097.6,1159.3,1104.8,green
02625.jpg,47.2,633.6,197.8,721.3,red
02625.jpg,47.2,633.6,197.8,721.3,red
02625.jpg,1634.6,1102.7,1652.6,1145.1,green
02625.jpg,1274.5,969.3,1341.8,996.0,green
02625.jpg,1274.5,969.3,1341.8,996.0,green
02625.jpg,1268.7,1135.3,1274.2,1141.4,green
02626.jpg,1124.0,1012.3,1156.7,1079.3,red
02626.jpg,1124.0,1012.3,1156.7,1079.3,red
02626.jpg,1067.0,1009.7,1108.1,1080.1,green
02626.jpg,53.4,697.5,188.8,774.6,red
02626.jpg,53.4,697.5,188.8,774.6,red
02627.jpg,1463.5,1089.8,1484.6,1136.2,red
02627.jpg,1368.5,1148.3,1380.7,1178.9,green
02627.jpg,1341.5,1149.6,1353.3,1180.6,red
02627.jpg,446.7,1223.1,457.8,1237.6,green
02628.jpg,1049.2,943.7,1125.0,973.7,red
02628.jpg,1170.3,941.1,1247.7,971.9,green
02628.jpg,1170.3,941.1,1247.7,971.9,green
02628.jpg,1289.0,941.5,1363.3,969.6,green
02628.jpg,1508.0,1045.4,1528.4,1116.4,red
02628.jpg,1508.0,1045.4,1528.4,1116.4,red
02628.jpg,1508.0,1045.4,1528.4,1116.4,green
02628.jpg,1508.0,1045.4,1528.4,1116.4,green
02628.jpg,2242.4,1057.8,2264.9,1097.5,red
02628.jpg,2265.1,1058.8,2288.9,1096.7,green
02629.jpg,1664.4,1162.4,1671.4,1170.2,red
02629.jpg,1671.1,1171.1,1677.7,1176.3,green
02629.jpg,1481.1,1132.8,1488.7,1153.3,red
02629.jpg,1470.1,1132.8,1477.1,1155.2,red
02629.jpg,1156.3,1173.3,1177.0,1180.3,red
02629.jpg,1185.9,1172.0,1205.9,1178.2,red
02632.jpg,2624.3,1117.0,2643.7,1148.8,red
02632.jpg,2401.1,1106.7,2409.8,1137.2,red
02632.jpg,2411.1,1108.7,2423.1,1137.2,green
02632.jpg,1895.3,1164.2,1910.1,1186.0,red
02632.jpg,1384.1,1171.9,1393.2,1181.7,red
02632.jpg,1396.2,1171.7,1407.2,1183.2,red
02632.jpg,1252.7,1104.0,1294.1,1115.2,red
02632.jpg,1187.8,1104.0,1230.8,1117.1,red
02633.jpg,2624.1,1117.0,2643.7,1154.6,red
02633.jpg,2401.1,1106.7,2409.8,1137.2,green
02633.jpg,1895.3,1164.2,1910.1,1186.0,red
02633.jpg,1384.1,1171.9,1393.2,1181.7,red
02633.jpg,1396.2,1171.7,1407.2,1183.2,red
02633.jpg,1252.7,1104.0,1294.1,1115.2,red
02633.jpg,1187.8,1104.0,1230.8,1117.1,red
02633.jpg,62.7,1190.1,74.5,1207.8,red
02634.jpg,2624.9,1117.0,2643.7,1151.6,red
02634.jpg,2401.1,1106.7,2409.8,1137.2,green
02634.jpg,1895.3,1164.2,1910.1,1186.0,red
02634.jpg,1252.7,1104.0,1294.1,1115.2,red
02634.jpg,1187.8,1104.0,1230.8,1117.1,red
02635.jpg,2642.9,1116.6,2661.7,1151.2,red
02635.jpg,2411.1,1108.7,2423.1,1137.2,yellow
02635.jpg,1903.3,1163.4,1915.6,1183.5,red
02635.jpg,1255.7,1103.0,1297.1,1114.2,red
02635.jpg,1192.6,1100.7,1235.6,1113.8,red
02635.jpg,1387.4,1170.3,1397.5,1180.6,red
02635.jpg,1400.1,1170.8,1410.4,1180.4,red
02635.jpg,59.3,1188.2,72.9,1206.6,red
02636.jpg,1222.9,1100.3,1266.8,1111.5,green
02636.jpg,1153.8,1100.0,1199.1,1113.1,red
02636.jpg,1362.4,1169.1,1372.5,1179.4,red
02636.jpg,1377.4,1183.6,1387.7,1193.2,green
02636.jpg,2455.7,1074.9,2468.2,1107.5,red
02637.jpg,1911.5,1148.2,1922.6,1168.3,green
02637.jpg,1363.5,1169.2,1374.7,1194.0,red
02637.jpg,1376.5,1185.1,1386.0,1192.5,green
02637.jpg,1222.3,1097.3,1267.8,1110.5,green
02637.jpg,1152.9,1098.9,1199.8,1112.0,red
02638.jpg,1911.5,1148.2,1922.6,1168.3,green
02638.jpg,1363.5,1169.2,1374.7,1194.0,red
02638.jpg,1376.5,1185.1,1386.0,1192.5,green
02638.jpg,1222.3,1097.3,1267.8,1110.5,green
02638.jpg,1152.9,1098.9,1199.8,1112.0,red
02639.jpg,1911.5,1148.2,1922.6,1171.3,green
02639.jpg,1911.5,1148.2,1922.6,1171.3,green
02639.jpg,1222.3,1097.3,1267.8,1110.5,green
02639.jpg,1222.3,1097.3,1267.8,1110.5,green
02639.jpg,1152.9,1098.9,1199.8,1112.0,red
02639.jpg,1152.9,1098.9,1199.8,1112.0,red
02640.jpg,1425.8,1189.5,1438.6,1202.6,green
02640.jpg,1440.1,1171.0,1451.9,1181.6,red
02640.jpg,1262.5,1092.5,1314.3,1107.7,red
02640.jpg,1186.3,1095.2,1238.1,1109.9,green
02641.jpg,1235.5,587.7,1335.8,878.1,red
02641.jpg,1235.5,587.7,1335.8,878.1,red
02641.jpg,1375.7,591.2,1487.5,886.1,red
02642.jpg,2374.5,740.7,2448.1,902.0,red
02642.jpg,2374.5,740.7,2448.1,902.0,red
02642.jpg,2450.2,744.1,2531.9,896.2,red
02642.jpg,2143.3,426.0,2293.8,515.6,red
02642.jpg,1830.5,440.4,2099.9,537.5,red
02642.jpg,1544.3,465.2,1797.6,559.1,red
02642.jpg,1735.9,1174.0,1747.0,1184.3,green
02643.jpg,1496.6,1148.2,1504.1,1161.4,red
02643.jpg,1356.9,1126.9,1364.7,1143.3,red
02643.jpg,1365.4,1127.5,1372.0,1143.0,red
02643.jpg,1338.8,1098.0,1352.2,1106.6,red
02643.jpg,1306.4,1096.2,1316.0,1106.3,red
02643.jpg,1273.3,1096.0,1295.9,1104.8,red
02643.jpg,1179.5,1140.1,1185.6,1142.9,green
02644.jpg,2449.2,881.2,2502.0,916.4,red
02644.jpg,2354.6,892.8,2441.7,933.3,green
02644.jpg,1459.5,1082.0,1470.0,1096.9,red
02644.jpg,1311.7,1020.7,1362.8,1037.3,red
02644.jpg,1311.7,1020.7,1362.8,1037.3,red
02644.jpg,1153.9,1119.8,1159.9,1122.9,green
02644.jpg,1178.6,1144.5,1183.3,1148.7,green
02644.jpg,1106.2,1141.8,1109.5,1144.8,red
02644.jpg,1096.1,1141.8,1099.3,1144.6,green
02645.jpg,372.9,1120.4,388.0,1149.9,red
02645.jpg,1621.5,1104.6,1636.4,1136.4,green
02645.jpg,1637.0,1104.9,1648.2,1136.3,yellow
02645.jpg,1521.9,1033.5,1576.5,1052.4,red
02645.jpg,1459.9,1030.8,1514.9,1049.9,green
02645.jpg,1911.6,1146.2,1922.1,1168.7,red
02645.jpg,1308.5,1170.5,1312.9,1174.0,green
02645.jpg,1280.6,1146.1,1291.4,1149.3,green
02646.jpg,951.4,746.6,1126.2,810.3,red
02646.jpg,951.4,746.6,1126.2,810.3,green
02646.jpg,1673.5,976.3,1705.1,1065.9,red
02646.jpg,2272.6,1062.4,2300.4,1133.8,red
02647.jpg,2327.4,331.0,2478.0,704.0,red
02647.jpg,2503.4,361.4,2653.5,732.2,green
02648.jpg,1550.8,1109.3,1560.6,1128.8,red
02648.jpg,1550.8,1109.3,1560.6,1128.8,red
02648.jpg,1453.8,1111.3,1470.3,1118.0,green
02648.jpg,1430.9,1110.0,1447.5,1117.1,red
02648.jpg,1408.1,1108.9,1425.5,1116.3,red
02648.jpg,1495.2,1142.9,1503.5,1161.8,red
02648.jpg,1113.8,1120.3,1122.1,1131.6,red
02648.jpg,1113.8,1120.3,1122.1,1131.6,red
02648.jpg,915.0,1126.5,921.1,1133.7,red
02649.jpg,2361.2,824.2,2407.8,904.0,red
02649.jpg,2361.2,824.2,2407.8,904.0,red
02649.jpg,2469.7,1079.1,2484.7,1103.7,red
02649.jpg,1521.3,1052.5,1549.8,1065.9,green
02649.jpg,1481.1,1051.6,1509.1,1063.4,red
02649.jpg,1440.4,1050.2,1470.1,1062.3,red
02649.jpg,1601.3,1113.3,1611.7,1144.7,red
02649.jpg,1601.3,1113.3,1611.7,1144.7,red
02649.jpg,1601.3,1113.3,1611.7,1144.7,red
02649.jpg,1601.3,1113.3,1611.7,1144.7,red
02649.jpg,908.2,1064.7,918.9,1081.4,red
02649.jpg,908.2,1064.7,918.9,1081.4,red
02649.jpg,457.0,1062.9,467.3,1076.2,red
02650.jpg,1279.9,1114.6,1295.4,1148.9,red
02650.jpg,1279.9,1114.6,1295.4,1148.9,red
02650.jpg,1279.9,1114.6,1295.4,1148.9,green
02650.jpg,1177.0,1130.3,1194.5,1139.0,green
02650.jpg,1152.5,1130.6,1169.4,1137.7,red
02650.jpg,1128.8,1130.5,1145.6,1136.7,red
02650.jpg,1218.5,1158.9,1228.4,1176.8,red
02652.jpg,1496.5,995.7,1532.0,1085.4,red
02652.jpg,1496.5,995.7,1532.0,1085.4,green
02652.jpg,1496.5,995.7,1532.0,1085.4,red
02653.jpg,1380.4,1125.3,1395.3,1169.9,red
02653.jpg,1380.4,1125.3,1395.3,1169.9,red
02653.jpg,1380.4,1125.3,1395.3,1169.9,green
02653.jpg,1380.4,1125.3,1395.3,1169.9,green
02653.jpg,1264.0,1046.2,1310.1,1066.5,green
02653.jpg,1201.8,1044.5,1249.0,1063.0,green
02653.jpg,1140.2,1041.0,1187.4,1061.8,red
02654.jpg,1380.7,1092.0,1412.0,1104.3,red
02654.jpg,1421.6,1094.4,1454.1,1107.5,green
02654.jpg,1539.0,1135.0,1550.0,1144.3,red
02654.jpg,1546.4,1148.9,1557.6,1158.9,green
02655.jpg,1311.8,394.5,1534.8,519.3,red
02655.jpg,1602.9,460.2,1805.4,575.9,red
02655.jpg,2222.3,826.9,2290.1,988.9,red
02655.jpg,2277.4,839.0,2338.6,996.0,red
02660.jpg,438.5,1061.6,453.1,1084.0,red
02660.jpg,1286.9,1029.1,1323.1,1041.1,red
02660.jpg,1336.2,1032.6,1373.4,1043.8,red
02660.jpg,1336.2,1032.6,1373.4,1043.8,red
02660.jpg,2030.0,1000.5,2077.3,1107.2,red
02660.jpg,2030.0,1000.5,2077.3,1107.2,red
02662.jpg,1838.7,304.9,2129.8,430.2,red
02662.jpg,2192.8,361.1,2455.6,482.7,green
02663.jpg,1339.3,1077.5,1371.3,1088.8,green
02663.jpg,1297.1,1074.7,1330.7,1085.8,red
02663.jpg,1441.4,1148.5,1451.4,1167.3,red
02663.jpg,1449.3,1161.7,1458.7,1169.8,green
02663.jpg,319.1,1095.8,332.0,1114.4,green
02664.jpg,1343.8,929.4,1435.5,961.9,red
02664.jpg,1449.1,936.6,1538.3,969.3,green
02664.jpg,1719.7,1125.0,1737.9,1174.8,red
02664.jpg,1738.4,1127.4,1758.9,1172.9,green
02664.jpg,2175.9,1143.0,2201.6,1189.8,red
02664.jpg,2510.0,1144.7,2535.7,1192.5,green
02666.jpg,885.5,1051.9,937.8,1070.1,red
02666.jpg,950.1,1056.5,1000.0,1074.4,red
02666.jpg,2317.1,946.0,2394.1,983.4,red
02666.jpg,1803.2,1167.3,1816.6,1187.5,red
02667.jpg,885.5,1051.9,937.8,1070.1,red
02667.jpg,950.1,1056.5,1000.0,1074.4,red
02667.jpg,2317.1,946.0,2394.1,983.4,red
02667.jpg,1803.2,1167.3,1816.6,1187.5,red
02668.jpg,1473.4,1049.7,1506.0,1135.3,green
02668.jpg,1465.9,1208.1,1491.3,1254.7,green
02668.jpg,17.3,735.1,127.6,799.1,red
02668.jpg,136.7,776.6,231.4,835.1,red
02668.jpg,2387.3,1251.3,2415.9,1301.4,green
02670.jpg,1246.5,983.5,1263.8,1022.6,green
02670.jpg,1243.2,1027.0,1259.0,1065.5,red
02670.jpg,1242.1,1072.2,1255.8,1087.6,red
02671.jpg,1242.6,1027.0,1259.3,1065.6,red
02671.jpg,1242.4,1072.1,1256.9,1087.6,red
02672.jpg,1790.5,982.5,1822.9,1060.4,green
02672.jpg,1761.1,984.2,1788.3,1056.0,red
02672.jpg,1467.9,861.7,1557.2,900.2,green
02672.jpg,1349.6,855.8,1440.3,893.2,red
02672.jpg,1349.6,855.8,1440.3,893.2,red
02673.jpg,842.7,1012.9,889.4,1032.7,red
02673.jpg,2083.9,1074.1,2119.6,1165.5,red
02674.jpg,1047.6,1075.4,1054.8,1095.1,red
02674.jpg,1049.0,1050.0,1056.0,1070.0,red
02674.jpg,1144.8,1105.0,1151.2,1119.6,red
02674.jpg,361.3,1062.0,372.8,1087.3,red
02675.jpg,1729.6,957.4,1757.6,1021.6,red
02675.jpg,1503.1,1065.1,1512.5,1089.2,green
02675.jpg,1513.4,1066.2,1520.9,1087.9,red
02675.jpg,1507.3,1090.1,1516.3,1111.8,red
02675.jpg,1355.7,1047.3,1365.3,1076.0,red
02675.jpg,1355.5,1009.4,1367.1,1039.9,green
02676.jpg,2533.6,591.3,2611.9,719.3,red
02676.jpg,1818.3,945.0,1849.7,1022.4,red
02676.jpg,1518.4,1084.5,1528.4,1105.9,green
02676.jpg,1528.7,1084.8,1535.8,1105.7,red
02676.jpg,1522.4,1110.0,1530.5,1129.5,red
02676.jpg,1364.0,1063.8,1374.4,1075.0,red
02676.jpg,1362.7,1024.4,1374.6,1056.6,green
02676.jpg,493.6,1099.9,505.0,1122.7,red
02677.jpg,2533.6,591.3,2611.9,719.3,red
02677.jpg,1818.3,945.0,1849.7,1022.4,red
02677.jpg,1528.7,1084.8,1535.8,1105.7,red
02677.jpg,1522.4,1110.0,1530.5,1129.5,red
02677.jpg,1364.0,1063.8,1374.4,1075.0,red
02677.jpg,493.6,1099.9,505.0,1122.7,red
02678.jpg,2533.6,591.3,2611.9,719.3,red
02678.jpg,1818.3,945.0,1849.7,1022.4,red
02678.jpg,493.6,1099.9,505.0,1122.7,red
02678.jpg,1519.6,1082.1,1526.8,1106.0,red
02678.jpg,1528.3,1085.0,1536.2,1106.3,red
02678.jpg,1522.6,1109.3,1530.4,1131.2,red
02678.jpg,1363.1,1063.9,1374.3,1095.5,red
02678.jpg,1364.0,1024.9,1375.0,1056.1,red
02679.jpg,2533.6,591.3,2611.9,719.3,red
02679.jpg,1818.3,945.0,1849.7,1022.4,green
02679.jpg,493.6,1099.9,505.0,1122.7,green
02679.jpg,1363.1,1063.9,1374.3,1095.5,green
02679.jpg,1364.0,1024.9,1375.0,1056.1,red
02680.jpg,2568.4,793.1,2613.9,895.0,red
02680.jpg,2520.3,791.8,2566.5,894.0,red
02680.jpg,1830.6,750.9,1885.9,883.2,green
02680.jpg,1819.2,592.5,1880.4,722.5,red
02681.jpg,2229.2,1108.2,2247.6,1150.2,red
02681.jpg,1916.7,1143.8,1926.9,1168.5,red
02681.jpg,1290.3,1153.8,1299.1,1164.6,green
02681.jpg,1299.7,1136.3,1312.9,1148.2,red
02681.jpg,1219.1,1048.0,1264.3,1062.8,red
02681.jpg,1164.9,1047.0,1211.1,1061.3,green
02682.jpg,1321.7,1150.4,1342.6,1199.9,green
02682.jpg,970.3,1139.6,993.9,1186.4,green
02683.jpg,468.2,1100.0,498.7,1115.2,red
02684.jpg,1573.8,1084.6,1591.7,1130.6,green
02684.jpg,1553.3,1082.8,1571.4,1128.7,red
02684.jpg,1309.0,952.0,1376.0,978.7,green
02684.jpg,1219.9,949.1,1288.6,977.2,red
02685.jpg,1809.8,1091.4,1824.0,1125.2,green
02685.jpg,1125.7,1007.9,1177.0,1027.2,green
02685.jpg,1061.7,1007.9,1113.6,1027.5,red
02685.jpg,1243.6,1104.1,1256.8,1150.9,red
02685.jpg,1243.6,1104.1,1256.8,1150.9,red
02685.jpg,1243.6,1104.1,1256.8,1150.9,green
02685.jpg,1243.6,1104.1,1256.8,1150.9,green
02686.jpg,2639.6,914.9,2704.0,962.9,red
02686.jpg,2098.4,1093.3,2124.5,1135.9,red
02686.jpg,1255.7,1116.5,1270.6,1144.1,red
02686.jpg,556.7,1042.0,570.6,1068.9,red
02686.jpg,540.1,1040.5,556.1,1068.8,green
02686.jpg,383.7,951.6,441.4,973.2,red
02686.jpg,301.0,939.4,358.7,961.2,green
02687.jpg,2370.9,0.0,2640.7,203.2,red
02687.jpg,224.9,919.6,272.3,1019.2,green
02687.jpg,1423.5,773.1,1524.3,813.6,green
02688.jpg,1316.9,469.9,1509.8,824.0,green
02688.jpg,1316.9,469.9,1509.8,824.0,green
02688.jpg,1121.1,404.6,1314.4,793.2,red
02689.jpg,1909.6,961.2,1925.9,1001.4,green
02689.jpg,1574.0,901.8,1588.5,944.3,red
02691.jpg,1917.8,1125.6,1929.8,1149.3,green
02691.jpg,1526.7,1036.3,1539.8,1068.8,green
02691.jpg,1477.6,1034.3,1489.8,1068.4,green
02691.jpg,1392.7,1031.8,1406.2,1067.7,red
02692.jpg,1453.8,1035.8,1465.6,1069.1,green
02692.jpg,1388.8,1034.6,1400.7,1069.2,green
02692.jpg,1664.6,1120.2,1672.4,1136.4,green
02693.jpg,1724.3,1101.5,1735.6,1126.1,green
02693.jpg,1429.3,988.9,1447.2,1036.9,green
02693.jpg,1337.6,988.4,1355.3,1032.6,green
02694.jpg,1630.5,1060.1,1642.7,1090.9,red
02694.jpg,1672.3,1062.9,1684.4,1095.8,red
02694.jpg,1718.5,1065.1,1729.1,1096.2,red
02694.jpg,1764.8,1066.3,1776.0,1098.0,red
02694.jpg,1811.7,1068.8,1824.4,1100.1,red
02695.jpg,1977.8,1032.2,1996.6,1081.4,red
02695.jpg,1905.5,1030.7,1922.8,1077.0,green
02695.jpg,1835.8,1028.5,1852.5,1074.8,red
02695.jpg,1765.5,1026.4,1784.8,1072.8,red
02695.jpg,1703.4,1023.5,1721.9,1071.8,green
02696.jpg,640.7,179.5,748.8,411.8,red
02696.jpg,1125.1,231.8,1213.4,452.5,red
02697.jpg,1164.3,921.4,1193.7,985.4,red
02698.jpg,961.9,621.0,1019.5,741.9,red
02698.jpg,1909.5,1184.0,1914.7,1196.7,red
02699.jpg,876.4,533.1,945.8,674.1,green
02699.jpg,1905.8,1189.5,1911.6,1200.0,red
02704.jpg,1765.1,869.9,1791.1,940.3,green
02704.jpg,1494.8,868.3,1520.0,941.5,green
02704.jpg,1424.8,868.3,1449.2,940.7,green
02705.jpg,1188.4,768.2,1223.3,852.1,green
02705.jpg,1398.3,763.7,1431.6,846.5,green
02706.jpg,2457.5,485.5,2666.5,565.5,green
02706.jpg,1358.8,1136.3,1366.8,1144.7,green
02707.jpg,1537.7,1066.8,1546.9,1094.6,green
02707.jpg,1505.5,1067.8,1515.2,1095.1,red
02707.jpg,1359.1,1066.7,1370.1,1093.2,green
02707.jpg,1312.5,1065.3,1321.0,1092.1,red
02709.jpg,1199.6,1079.0,1207.7,1103.6,red
02709.jpg,1251.4,1079.7,1261.3,1104.8,red
02709.jpg,1424.7,1079.6,1433.4,1103.4,red
02710.jpg,778.6,0.0,886.0,237.5,green
02710.jpg,1327.5,21.0,1412.7,258.0,green
02711.jpg,2486.8,800.3,2522.1,823.1,red
02711.jpg,1785.0,1057.6,1798.7,1101.0,red
02711.jpg,1785.0,1057.6,1798.7,1101.0,red
02711.jpg,1482.5,1000.7,1497.7,1040.7,red
02711.jpg,1418.2,1000.4,1433.1,1042.8,green
02711.jpg,629.8,1072.4,645.5,1112.0,green
02711.jpg,629.8,1072.4,645.5,1112.0,red
02711.jpg,64.3,918.3,107.5,986.7,red
02712.jpg,2486.8,800.3,2522.1,823.1,red
02712.jpg,2496.5,824.2,2565.3,941.3,red
02712.jpg,1785.0,1057.6,1798.7,1101.0,red
02712.jpg,1482.5,1000.7,1497.7,1040.7,red
02712.jpg,1418.2,1000.4,1433.1,1042.8,green
02712.jpg,64.3,918.3,107.5,986.7,red
02713.jpg,2486.8,800.3,2522.1,823.1,red
02713.jpg,2497.6,824.2,2566.4,941.3,red
02713.jpg,2497.6,824.2,2566.4,941.3,red
02713.jpg,1785.0,1057.6,1798.7,1101.0,red
02713.jpg,1482.5,1000.7,1497.7,1040.7,red
02713.jpg,1418.2,1000.4,1433.1,1042.8,green
02713.jpg,64.3,918.3,107.5,986.7,red
02713.jpg,630.2,1071.6,645.3,1110.6,red
02715.jpg,627.8,1071.1,649.2,1113.1,red
02715.jpg,2503.4,825.9,2565.0,937.1,green
02715.jpg,2503.4,825.9,2565.0,937.1,green
02715.jpg,2494.7,798.3,2524.1,825.0,red
02715.jpg,1783.2,1058.8,1797.5,1099.2,red
02715.jpg,1482.7,1000.0,1497.5,1040.4,red
02715.jpg,1417.1,1000.9,1432.0,1041.9,red
02716.jpg,627.8,1071.1,649.2,1113.1,red
02716.jpg,627.8,1071.1,649.2,1113.1,red
02716.jpg,1482.7,1000.0,1497.5,1040.4,red
02716.jpg,1417.1,1000.9,1432.0,1041.9,red
02717.jpg,627.8,1071.1,649.2,1113.1,red
02717.jpg,627.8,1071.1,649.2,1113.1,red
02717.jpg,1482.7,1000.0,1497.5,1040.4,red
02717.jpg,1417.1,1000.9,1432.0,1041.9,red
02717.jpg,2511.3,828.3,2560.7,933.6,green
02717.jpg,2492.9,794.6,2522.2,821.2,red
02718.jpg,627.8,1071.1,649.2,1113.1,red
02718.jpg,627.8,1071.1,649.2,1113.1,red
02718.jpg,1482.7,1000.0,1497.5,1040.4,red
02718.jpg,1417.1,1000.9,1432.0,1041.9,red
02718.jpg,2511.3,828.3,2560.7,933.6,green
02718.jpg,2492.9,794.6,2522.2,821.2,red
02718.jpg,1784.0,1056.2,1797.1,1100.4,red
02718.jpg,1784.0,1056.2,1797.1,1100.4,red
02720.jpg,62.3,919.4,102.4,985.4,red
02720.jpg,627.8,1071.1,649.2,1113.1,red
02720.jpg,1482.7,1000.0,1497.5,1040.4,red
02720.jpg,1417.1,1000.9,1432.0,1041.9,red
02720.jpg,2511.3,828.3,2560.7,933.6,green
02720.jpg,1784.0,1056.2,1797.1,1100.4,red
02721.jpg,62.3,919.4,102.4,985.4,red
02721.jpg,627.8,1071.1,649.2,1113.1,red
02721.jpg,1482.7,1000.0,1497.5,1040.4,red
02721.jpg,1417.1,1000.9,1432.0,1041.9,red
02721.jpg,2511.3,828.3,2560.7,933.6,green
02721.jpg,1784.0,1056.2,1797.1,1100.4,red
02722.jpg,1500.8,502.6,1562.1,653.2,red
02722.jpg,1737.2,497.7,1797.6,648.3,green
02724.jpg,769.7,799.7,808.2,889.7,green
02724.jpg,409.8,761.2,459.4,854.9,green
02724.jpg,288.9,749.7,347.3,848.9,green
02725.jpg,1568.4,1136.5,1578.8,1158.2,red
02725.jpg,1372.6,1052.9,1383.9,1083.2,red
02725.jpg,1335.4,1053.9,1347.8,1084.0,red
02726.jpg,2548.6,0.0,2704.0,204.5,green
02726.jpg,2548.6,0.0,2704.0,204.5,green
02726.jpg,2231.2,67.6,2361.6,315.7,green
02726.jpg,2231.2,67.6,2361.6,315.7,green
02726.jpg,368.1,824.7,449.4,958.7,red
02727.jpg,1492.7,1037.7,1504.4,1070.8,green
02727.jpg,1525.5,1040.3,1535.8,1071.9,green
02730.jpg,626.6,782.8,746.4,831.4,green
02730.jpg,2361.1,862.8,2419.2,953.6,red
02731.jpg,2235.0,1077.2,2254.3,1116.3,red
02731.jpg,1537.7,923.1,1554.9,978.1,red
02731.jpg,1487.8,920.6,1506.5,976.9,green
02731.jpg,29.7,1029.2,51.3,1075.8,red
02732.jpg,1759.5,774.7,1812.4,898.7,green
02732.jpg,534.1,629.6,592.5,754.3,red
02732.jpg,420.9,601.6,488.6,730.2,red
02732.jpg,1151.9,1014.6,1186.1,1079.1,green
02734.jpg,2422.9,762.1,2506.1,897.3,red
02734.jpg,1829.8,998.6,1850.1,1049.4,red
02734.jpg,1252.0,993.7,1270.9,1042.2,green
02734.jpg,1216.7,990.5,1235.8,1040.8,green
02737.jpg,293.2,1031.0,309.9,1062.4,red
02737.jpg,1116.4,877.9,1143.7,932.5,red
02737.jpg,1188.0,881.8,1215.7,936.4,red
02737.jpg,1266.0,884.9,1289.6,939.2,red
02737.jpg,1425.7,1024.7,1442.7,1059.8,red
02738.jpg,293.7,1028.8,309.9,1062.1,red
02738.jpg,1423.8,1023.1,1442.1,1058.2,red
02738.jpg,1266.6,887.1,1287.1,938.5,red
02738.jpg,1191.2,882.8,1214.2,936.3,red
02738.jpg,1118.5,877.5,1141.7,930.7,red
02739.jpg,293.7,1028.8,309.9,1062.1,red
02739.jpg,1423.8,1023.1,1442.1,1058.2,red
02739.jpg,1266.6,887.1,1287.1,938.5,red
02739.jpg,1191.2,882.8,1214.2,936.3,red
02739.jpg,1118.5,877.5,1141.7,930.7,red
02740.jpg,293.7,1028.8,309.9,1062.1,red
02740.jpg,1423.8,1023.1,1442.1,1058.2,red
02740.jpg,1266.6,887.1,1287.1,938.5,red
02740.jpg,1191.2,882.8,1214.2,936.3,red
02740.jpg,1118.5,877.5,1141.7,930.7,red
02741.jpg,293.7,1028.8,309.9,1062.1,red
02741.jpg,1423.8,1023.1,1442.1,1058.2,red
02741.jpg,1266.6,887.1,1287.1,938.5,red
02741.jpg,1191.2,882.8,1214.2,936.3,red
